                    * webspice studio — generated netlist
                    Transient Analysis  Wed Jul  8 16:45:50  2026
--------------------------------------------------------------------------------
Index   time            v1#branch       vin             vout            
--------------------------------------------------------------------------------
133	1.262800e-03	-4.65498e-03	4.983838e+00	4.654981e+00	
134	1.272800e-03	-4.62012e-03	4.948782e+00	4.620119e+00	
135	1.282800e-03	-4.56584e-03	4.894194e+00	4.565837e+00	
136	1.292800e-03	-4.49235e-03	4.820292e+00	4.492354e+00	
137	1.302800e-03	-4.39997e-03	4.727366e+00	4.399966e+00	
138	1.312800e-03	-4.28904e-03	4.615783e+00	4.289043e+00	
139	1.322800e-03	-4.16003e-03	4.485984e+00	4.160034e+00	
140	1.332800e-03	-4.01346e-03	4.338480e+00	4.013459e+00	
141	1.342800e-03	-3.84991e-03	4.173855e+00	3.849909e+00	
142	1.352800e-03	-3.67005e-03	3.992757e+00	3.670049e+00	
143	1.362800e-03	-3.47461e-03	3.795902e+00	3.474609e+00	
144	1.372800e-03	-3.26439e-03	3.584066e+00	3.264387e+00	
145	1.382800e-03	-3.04025e-03	3.358086e+00	3.040246e+00	
146	1.392800e-03	-2.80311e-03	3.118852e+00	2.803113e+00	
147	1.402800e-03	-2.55398e-03	2.867310e+00	2.553978e+00	
148	1.412800e-03	-2.29390e-03	2.604452e+00	2.293897e+00	
149	1.422800e-03	-2.02400e-03	2.331316e+00	2.023997e+00	
150	1.432800e-03	-1.74549e-03	2.048978e+00	1.745486e+00	
151	1.442800e-03	-1.45968e-03	1.758555e+00	1.459681e+00	
152	1.452800e-03	-1.16807e-03	1.461191e+00	1.168069e+00	
153	1.462800e-03	-8.72449e-04	1.158060e+00	8.724486e-01	
154	1.472800e-03	-5.75373e-04	8.503595e-01	5.753732e-01	
155	1.482800e-03	-2.82865e-04	5.393027e-01	2.828648e-01	
156	1.492800e-03	-2.87892e-05	2.261175e-01	2.878916e-02	
157	1.502800e-03	1.352136e-08	-8.79601e-02	-1.35214e-05	
158	1.512800e-03	1.399557e-08	-4.01691e-01	-1.39956e-05	
159	1.522800e-03	1.399982e-08	-7.13836e-01	-1.39998e-05	
160	1.532800e-03	1.400072e-08	-1.02316e+00	-1.40007e-05	
161	1.542800e-03	1.400119e-08	-1.32845e+00	-1.40012e-05	
162	1.552800e-03	1.400155e-08	-1.62850e+00	-1.40016e-05	
163	1.562800e-03	1.400188e-08	-1.92212e+00	-1.40019e-05	
164	1.572800e-03	1.400218e-08	-2.20816e+00	-1.40022e-05	
165	1.582800e-03	1.400246e-08	-2.48548e+00	-1.40025e-05	
166	1.592800e-03	1.400274e-08	-2.75299e+00	-1.40027e-05	
167	1.602800e-03	1.400300e-08	-3.00963e+00	-1.40030e-05	
168	1.612800e-03	1.400324e-08	-3.25440e+00	-1.40032e-05	
169	1.622800e-03	1.400348e-08	-3.48633e+00	-1.40035e-05	
170	1.632800e-03	1.400370e-08	-3.70449e+00	-1.40037e-05	

Index   time            v1#branch       vin             vout            
--------------------------------------------------------------------------------
171	1.642800e-03	1.400390e-08	-3.90804e+00	-1.40039e-05	
172	1.652800e-03	1.400409e-08	-4.09616e+00	-1.40041e-05	
173	1.662800e-03	1.400426e-08	-4.26812e+00	-1.40043e-05	
174	1.672800e-03	1.400442e-08	-4.42323e+00	-1.40044e-05	
175	1.682800e-03	1.400456e-08	-4.56089e+00	-1.40046e-05	
176	1.692800e-03	1.400468e-08	-4.68054e+00	-1.40047e-05	
177	1.702800e-03	1.400478e-08	-4.78173e+00	-1.40048e-05	
178	1.712800e-03	1.400486e-08	-4.86404e+00	-1.40049e-05	
179	1.722800e-03	1.400492e-08	-4.92716e+00	-1.40049e-05	
180	1.732800e-03	1.400497e-08	-4.97083e+00	-1.40050e-05	
181	1.742800e-03	1.400499e-08	-4.99488e+00	-1.40050e-05	
182	1.752800e-03	1.400500e-08	-4.99923e+00	-1.40050e-05	
183	1.762800e-03	1.400498e-08	-4.98384e+00	-1.40050e-05	
184	1.772800e-03	1.400495e-08	-4.94878e+00	-1.40049e-05	
185	1.782800e-03	1.400489e-08	-4.89419e+00	-1.40049e-05	
186	1.792800e-03	1.400482e-08	-4.82029e+00	-1.40048e-05	
187	1.802800e-03	1.400472e-08	-4.72737e+00	-1.40047e-05	
188	1.812800e-03	1.400461e-08	-4.61578e+00	-1.40046e-05	
189	1.822800e-03	1.400448e-08	-4.48598e+00	-1.40045e-05	
190	1.832800e-03	1.400433e-08	-4.33848e+00	-1.40043e-05	
191	1.842800e-03	1.400417e-08	-4.17385e+00	-1.40042e-05	
192	1.852800e-03	1.400399e-08	-3.99276e+00	-1.40040e-05	
193	1.862800e-03	1.400379e-08	-3.79590e+00	-1.40038e-05	
194	1.872800e-03	1.400358e-08	-3.58407e+00	-1.40036e-05	
195	1.882800e-03	1.400335e-08	-3.35809e+00	-1.40033e-05	
196	1.892800e-03	1.400311e-08	-3.11885e+00	-1.40031e-05	
197	1.902800e-03	1.400285e-08	-2.86731e+00	-1.40029e-05	
198	1.912800e-03	1.400259e-08	-2.60445e+00	-1.40026e-05	
199	1.922800e-03	1.400231e-08	-2.33132e+00	-1.40023e-05	
